employee_id,department,trip_purpose,trip_start_date,trip_end_date,origin,destination,travel_mode,provider_name,service_class,flight_legs,distance_traveled,invoice_amount_usd
EMP01945,Finance,Client Meeting,4/20/2025,4/27/2025,San Francisco,Atlanta,Road,Uber,Standard,0,2605.84,1302.92
EMP01946,Finance,Client Meeting,6/3/2025,6/13/2025,New York,New York,Bus,Intercity Bus,Standard,0,685.81,54.86
EMP01947,Finance,Internal Meeting,10/10/2025,10/13/2025,New York,Dallas,Road,Enterprise,Standard,0,1113.11,556.55
EMP01948,Engineering,Training,12/22/2025,12/26/2025,Atlanta,Atlanta,Air,Southwest,First,1,252.09,213.02
EMP01949,Engineering,Internal Meeting,11/25/2025,12/2/2025,Chicago,Dallas,Rail,Amtrak,Standard,0,946.64,94.66
EMP01950,Operations,Client Meeting,3/8/2025,3/16/2025,Atlanta,Tampa,Rail,Amtrak,Business,0,1976.83,197.68
EMP01951,HR,Client Meeting,2/13/2025,2/14/2025,Chicago,Chicago,Air,Delta,Economy,2,2818,1004.5
EMP01952,Sales,Training,3/19/2025,3/23/2025,San Francisco,Chicago,Rail,Amtrak,Business,0,736.65,73.67
EMP01953,Engineering,Training,9/1/2025,9/7/2025,Chicago,Tampa,Bus,Intercity Bus,Standard,0,2431.82,194.55
EMP01954,Sales,Internal Meeting,3/19/2025,3/22/2025,New York,San Francisco,Rail,Amtrak,Business,0,224.33,22.43
EMP01955,Engineering,Client Meeting,12/25/2025,12/30/2025,Atlanta,New York,Bus,Intercity Bus,Standard,0,2701.6,216.13
EMP01956,Engineering,Internal Meeting,2/19/2025,2/20/2025,Dallas,Dallas,Bus,Intercity Bus,Standard,0,1969.77,157.58
EMP01957,Operations,Training,3/29/2025,3/30/2025,Dallas,San Francisco,Bus,Intercity Bus,Standard,0,2628.97,210.32
EMP01958,Operations,Training,8/18/2025,8/19/2025,Chicago,Tampa,Rail,Amtrak,Business,0,50.56,5.06
EMP01959,Operations,Training,2/5/2025,2/8/2025,Atlanta,Dallas,Road,Uber,Standard,0,548.79,274.39
EMP01960,HR,Client Meeting,2/26/2025,3/2/2025,Chicago,San Francisco,Rail,Amtrak,Business,0,1199.79,119.98
EMP01961,Operations,Internal Meeting,1/9/2025,1/19/2025,New York,Chicago,Bus,Intercity Bus,Standard,0,1169.53,93.56
EMP01962,Operations,Client Meeting,4/9/2025,4/18/2025,Dallas,Chicago,Road,Lyft,Standard,0,718.85,359.43
EMP01963,HR,Internal Meeting,1/27/2025,1/31/2025,Dallas,Chicago,Rail,Amtrak,Business,0,1175.76,117.58
EMP01964,Operations,Client Meeting,5/20/2025,5/28/2025,New York,San Francisco,Air,Delta,Business,1,430.1,257.52
EMP01965,Engineering,Internal Meeting,10/21/2025,10/22/2025,Dallas,Dallas,Air,American Airlines,Business,2,2931.56,1032.89
EMP01966,HR,Internal Meeting,12/22/2025,12/27/2025,Dallas,Atlanta,Air,Southwest,Business,1,1463.26,515.82
EMP01967,HR,Conference,3/9/2025,3/15/2025,Dallas,Chicago,Road,Enterprise,Standard,0,173.97,86.98
EMP01968,Sales,Training,2/12/2025,2/20/2025,San Francisco,Tampa,Road,Enterprise,Standard,0,2232.72,1116.36
EMP01969,Engineering,Training,3/7/2025,3/9/2025,Tampa,New York,Air,United,Economy,1,2758.33,839.58
EMP01970,Sales,Training,2/14/2025,2/16/2025,San Francisco,Tampa,Rail,Amtrak,Standard,0,425.99,42.6
EMP01971,Sales,Client Meeting,10/26/2025,11/3/2025,Tampa,Atlanta,Rail,Amtrak,Business,0,2137.68,213.77
EMP01972,Sales,Client Meeting,4/13/2025,4/15/2025,Tampa,Dallas,Rail,Amtrak,Standard,0,2919.69,291.97
EMP01973,Finance,Training,4/18/2025,4/19/2025,Atlanta,San Francisco,Rail,Amtrak,Standard,0,2486.82,248.68
EMP01974,Operations,Conference,9/1/2025,9/5/2025,Dallas,Chicago,Rail,Amtrak,Business,0,2112.98,211.3
EMP01975,Engineering,Conference,8/15/2025,8/18/2025,Chicago,New York,Air,Delta,Economy,1,2526.41,781.6
EMP01976,Engineering,Conference,12/25/2025,12/27/2025,Chicago,New York,Rail,Amtrak,Standard,0,2890.29,289.03
EMP01977,Operations,Internal Meeting,7/22/2025,8/1/2025,San Francisco,Atlanta,Rail,Amtrak,Business,0,2193.68,219.37
EMP01978,HR,Conference,4/22/2025,4/29/2025,San Francisco,Tampa,Road,Lyft,Standard,0,949.02,474.51
EMP01979,Sales,Client Meeting,5/25/2025,5/28/2025,Dallas,Chicago,Road,Uber,Standard,0,2496.71,1248.36
EMP01980,Finance,Client Meeting,11/14/2025,11/21/2025,Atlanta,Atlanta,Air,Delta,First,1,880.49,370.12
EMP01981,Operations,Client Meeting,6/13/2025,6/23/2025,San Francisco,Chicago,Air,American Airlines,First,2,1377.03,644.26
EMP01982,Finance,Training,8/19/2025,8/25/2025,Dallas,Chicago,Road,Enterprise,Standard,0,2125.87,1062.93
EMP01983,Engineering,Conference,6/10/2025,6/19/2025,San Francisco,New York,Bus,Intercity Bus,Standard,0,1645.06,131.6
EMP01984,Finance,Training,12/20/2025,12/26/2025,Dallas,Dallas,Air,Southwest,Business,2,334.78,383.69
EMP01985,Engineering,Internal Meeting,8/20/2025,8/23/2025,Dallas,Tampa,Bus,Intercity Bus,Standard,0,186.06,14.88
EMP01986,Finance,Training,6/12/2025,6/19/2025,Tampa,Dallas,Rail,Amtrak,Standard,0,1723.15,172.32
EMP01987,Engineering,Client Meeting,3/19/2025,3/29/2025,Tampa,Dallas,Rail,Amtrak,Standard,0,887.29,88.73
EMP01988,HR,Conference,3/18/2025,3/23/2025,Tampa,Dallas,Bus,Intercity Bus,Standard,0,2482.38,198.59
EMP01989,Operations,Training,3/23/2025,3/28/2025,New York,New York,Bus,Intercity Bus,Standard,0,269.01,21.52
EMP01990,Finance,Internal Meeting,11/7/2025,11/15/2025,New York,Dallas,Bus,Intercity Bus,Standard,0,717.74,57.42
EMP01991,Finance,Training,6/30/2025,7/2/2025,New York,New York,Air,Delta,Business,1,2204.23,701.06
EMP01992,Finance,Client Meeting,4/21/2025,4/28/2025,Chicago,Atlanta,Bus,Intercity Bus,Standard,0,192.02,15.36
EMP01993,Operations,Client Meeting,6/23/2025,6/28/2025,San Francisco,New York,Rail,Amtrak,Business,0,2713.54,271.35
EMP01994,Engineering,Training,6/24/2025,6/30/2025,San Francisco,Dallas,Road,Enterprise,Standard,0,2564.18,1282.09
EMP01995,Engineering,Conference,1/10/2025,1/18/2025,Chicago,Atlanta,Air,American Airlines,Business,2,2020.02,805
EMP01996,Operations,Training,6/10/2025,6/18/2025,San Francisco,Chicago,Rail,Amtrak,Business,0,1054.2,105.42
EMP01997,Operations,Conference,3/7/2025,3/13/2025,New York,Dallas,Rail,Amtrak,Standard,0,2967.63,296.76
EMP01998,Operations,Client Meeting,1/10/2025,1/16/2025,Dallas,New York,Bus,Intercity Bus,Standard,0,1897.22,151.78
EMP01999,Finance,Training,2/11/2025,2/20/2025,Tampa,Dallas,Road,Lyft,Standard,0,1617.38,808.69
EMP02000,Engineering,Training,4/9/2025,4/14/2025,Tampa,Dallas,Bus,Intercity Bus,Standard,0,2522.55,201.8
EMP02001,HR,Internal Meeting,4/25/2025,4/26/2025,San Francisco,New York,Rail,Amtrak,Business,0,891.61,89.16
EMP02002,Operations,Conference,6/13/2025,6/21/2025,Atlanta,New York,Road,Lyft,Standard,0,1316.09,658.04
EMP02003,Operations,Training,6/1/2025,6/2/2025,New York,Dallas,Air,United,First,2,839.94,509.99
EMP02004,HR,Training,12/25/2025,12/26/2025,New York,New York,Bus,Intercity Bus,Standard,0,2574.3,205.94
EMP02005,Finance,Client Meeting,1/13/2025,1/14/2025,Chicago,Dallas,Road,Enterprise,Standard,0,1588.26,794.13
EMP02006,Operations,Internal Meeting,8/17/2025,8/24/2025,Chicago,Tampa,Rail,Amtrak,Standard,0,237.74,23.77
EMP02007,Operations,Internal Meeting,8/22/2025,8/27/2025,Chicago,New York,Road,Uber,Standard,0,2502.55,1251.28
EMP02008,Sales,Training,6/15/2025,6/16/2025,San Francisco,Dallas,Rail,Amtrak,Standard,0,1816.99,181.7
EMP02009,Finance,Client Meeting,3/14/2025,3/20/2025,Atlanta,Dallas,Road,Enterprise,Standard,0,389.05,194.53
EMP02010,Operations,Client Meeting,7/22/2025,7/25/2025,Atlanta,Chicago,Road,Lyft,Standard,0,326.88,163.44
EMP02011,Operations,Client Meeting,10/17/2025,10/27/2025,Atlanta,Atlanta,Road,Uber,Standard,0,2733.4,1366.7
EMP02012,Engineering,Conference,9/12/2025,9/14/2025,Tampa,San Francisco,Rail,Amtrak,Standard,0,2024.14,202.41
EMP02013,HR,Training,1/1/2026,1/5/2026,Chicago,Tampa,Rail,Amtrak,Standard,0,2496.4,249.64
EMP02014,Finance,Internal Meeting,6/25/2025,6/27/2025,San Francisco,Tampa,Bus,Intercity Bus,Standard,0,2642.99,211.44
EMP02015,Engineering,Client Meeting,11/25/2025,12/2/2025,New York,Dallas,Bus,Intercity Bus,Standard,0,1736.73,138.94
EMP02016,Engineering,Client Meeting,3/1/2025,3/6/2025,Atlanta,Atlanta,Rail,Amtrak,Standard,0,1576.47,157.65
EMP02017,Sales,Conference,1/27/2025,1/31/2025,New York,New York,Air,Southwest,Economy,2,1319.76,629.94
EMP02018,Finance,Internal Meeting,9/14/2025,9/20/2025,Tampa,San Francisco,Rail,Amtrak,Business,0,2736.5,273.65
EMP02019,Finance,Client Meeting,9/10/2025,9/11/2025,Tampa,New York,Road,Enterprise,Standard,0,1420.08,710.04
EMP02020,HR,Client Meeting,4/17/2025,4/21/2025,San Francisco,Chicago,Air,Southwest,Economy,1,455.7,263.93
EMP02021,Operations,Client Meeting,7/23/2025,7/27/2025,Atlanta,Atlanta,Rail,Amtrak,Standard,0,2682.94,268.29
EMP02022,Operations,Internal Meeting,5/17/2025,5/26/2025,New York,New York,Road,Lyft,Standard,0,1357.97,678.99
EMP02023,HR,Internal Meeting,6/21/2025,6/25/2025,Tampa,Atlanta,Road,Lyft,Standard,0,1840.91,920.46
EMP02024,Operations,Internal Meeting,8/20/2025,8/21/2025,New York,New York,Road,Lyft,Standard,0,1912.36,956.18
EMP02025,Engineering,Conference,1/22/2025,1/29/2025,San Francisco,Atlanta,Air,Delta,First,1,1795.51,598.88
EMP02026,HR,Training,12/20/2025,12/24/2025,Dallas,Tampa,Road,Enterprise,Standard,0,1936.84,968.42
EMP02027,Operations,Client Meeting,10/18/2025,10/23/2025,Chicago,Tampa,Rail,Amtrak,Standard,0,2045.46,204.55
EMP02028,Finance,Internal Meeting,4/3/2025,4/9/2025,Atlanta,Chicago,Rail,Amtrak,Standard,0,438.5,43.85
EMP02029,Engineering,Internal Meeting,7/20/2025,7/30/2025,Dallas,San Francisco,Bus,Intercity Bus,Standard,0,740.84,59.27
EMP02030,Operations,Client Meeting,12/8/2025,12/12/2025,Tampa,Tampa,Road,Uber,Standard,0,2370.91,1185.45
EMP02031,Finance,Internal Meeting,1/6/2025,1/11/2025,Atlanta,San Francisco,Air,Delta,Business,2,2913.76,1028.44
EMP02032,Engineering,Conference,2/19/2025,2/20/2025,Dallas,Atlanta,Rail,Amtrak,Business,0,2854.07,285.41
EMP02033,Sales,Training,2/8/2025,2/13/2025,Tampa,Tampa,Road,Lyft,Standard,0,1821.92,910.96
EMP02034,Engineering,Client Meeting,3/14/2025,3/19/2025,Atlanta,Atlanta,Road,Lyft,Standard,0,2243.6,1121.8
EMP02035,Sales,Conference,9/1/2025,9/4/2025,Dallas,San Francisco,Air,Delta,Economy,1,1543.48,535.87
EMP02036,Operations,Internal Meeting,5/19/2025,5/20/2025,Tampa,Atlanta,Road,Enterprise,Standard,0,1250.57,625.28
EMP02037,Finance,Client Meeting,4/21/2025,4/23/2025,Tampa,Dallas,Rail,Amtrak,Business,0,2679.87,267.99
EMP02038,Engineering,Client Meeting,8/27/2025,9/3/2025,San Francisco,Tampa,Bus,Intercity Bus,Standard,0,58.62,4.69
EMP02039,HR,Client Meeting,5/24/2025,5/29/2025,Atlanta,Chicago,Air,Southwest,Economy,2,167.31,341.83
EMP02040,Sales,Internal Meeting,5/1/2025,5/9/2025,San Francisco,Atlanta,Rail,Amtrak,Standard,0,184.66,18.47
EMP02041,HR,Training,4/29/2025,4/30/2025,Tampa,San Francisco,Bus,Intercity Bus,Standard,0,463.07,37.05
EMP02042,Engineering,Training,8/22/2025,8/30/2025,Atlanta,Chicago,Road,Enterprise,Standard,0,866.6,433.3
EMP02043,Engineering,Internal Meeting,6/14/2025,6/20/2025,Chicago,Dallas,Rail,Amtrak,Business,0,2916.02,291.6
EMP02044,Finance,Internal Meeting,5/30/2025,6/2/2025,Chicago,Dallas,Road,Enterprise,Standard,0,1027.47,513.74
EMP02045,HR,Internal Meeting,11/5/2025,11/10/2025,Dallas,San Francisco,Air,United,Business,2,1472.02,668
EMP02046,Operations,Training,1/22/2025,1/28/2025,San Francisco,Atlanta,Rail,Amtrak,Standard,0,1435.74,143.57
EMP02047,Finance,Client Meeting,10/21/2025,10/24/2025,Dallas,Tampa,Rail,Amtrak,Standard,0,1370.03,137
EMP02048,Operations,Conference,9/24/2025,9/26/2025,Atlanta,New York,Air,Delta,Business,1,1449.15,512.29
EMP02049,HR,Internal Meeting,9/8/2025,9/10/2025,San Francisco,Atlanta,Road,Lyft,Standard,0,1573.89,786.95
EMP02050,HR,Internal Meeting,4/23/2025,5/3/2025,Atlanta,Tampa,Bus,Intercity Bus,Standard,0,66.24,5.3
EMP02051,Engineering,Client Meeting,11/24/2025,12/2/2025,San Francisco,Tampa,Rail,Amtrak,Standard,0,72.61,7.26
EMP02052,HR,Conference,3/15/2025,3/17/2025,Dallas,Chicago,Bus,Intercity Bus,Standard,0,696.25,55.7
EMP02053,Sales,Client Meeting,10/5/2025,10/7/2025,Tampa,Chicago,Rail,Amtrak,Standard,0,158.33,15.83
EMP02054,HR,Internal Meeting,4/17/2025,4/20/2025,Tampa,Dallas,Air,Delta,Economy,2,368.68,392.17
EMP02055,Operations,Training,12/5/2025,12/12/2025,Chicago,Dallas,Road,Uber,Standard,0,1415.41,707.71
EMP02056,Operations,Internal Meeting,4/17/2025,4/22/2025,Atlanta,San Francisco,Road,Lyft,Standard,0,1343.69,671.85
EMP02057,HR,Training,12/14/2025,12/22/2025,Tampa,Chicago,Air,Delta,Business,2,694.6,473.65
EMP02058,Sales,Internal Meeting,7/16/2025,7/25/2025,Atlanta,San Francisco,Bus,Intercity Bus,Standard,0,915.79,73.26
EMP02059,Finance,Client Meeting,12/17/2025,12/25/2025,Dallas,Tampa,Road,Uber,Standard,0,2798.67,1399.34
EMP02060,Sales,Client Meeting,5/10/2025,5/19/2025,New York,Atlanta,Bus,Intercity Bus,Standard,0,1221.19,97.7
EMP02061,Operations,Internal Meeting,8/21/2025,8/28/2025,Tampa,Chicago,Air,American Airlines,Economy,1,306.92,226.73
EMP02062,Operations,Internal Meeting,10/10/2025,10/18/2025,Tampa,Tampa,Road,Uber,Standard,0,2463.71,1231.86
EMP02063,Sales,Conference,10/31/2025,11/1/2025,Dallas,Chicago,Rail,Amtrak,Business,0,1618.22,161.82
EMP02064,HR,Client Meeting,10/2/2025,10/3/2025,Atlanta,San Francisco,Bus,Intercity Bus,Standard,0,2645.59,211.65
EMP02065,HR,Conference,3/31/2025,4/8/2025,Tampa,Chicago,Bus,Intercity Bus,Standard,0,1745.6,139.65
EMP02066,Engineering,Client Meeting,8/7/2025,8/9/2025,New York,Dallas,Road,Enterprise,Standard,0,137.52,68.76
EMP02067,Finance,Conference,5/8/2025,5/9/2025,Dallas,Tampa,Bus,Intercity Bus,Standard,0,2042.49,163.4
EMP02068,Operations,Internal Meeting,4/4/2025,4/8/2025,New York,Atlanta,Road,Lyft,Standard,0,182.32,91.16
EMP02069,Sales,Conference,12/25/2025,12/27/2025,New York,New York,Bus,Intercity Bus,Standard,0,1379.26,110.34
EMP02070,Finance,Client Meeting,8/13/2025,8/21/2025,Atlanta,San Francisco,Air,American Airlines,First,1,2791.81,847.95
EMP02071,Finance,Internal Meeting,11/22/2025,12/1/2025,Tampa,Chicago,Road,Uber,Standard,0,1214,607
EMP02072,Sales,Client Meeting,10/13/2025,10/20/2025,Tampa,Chicago,Bus,Intercity Bus,Standard,0,1294.39,103.55
EMP02073,Engineering,Conference,9/1/2025,9/8/2025,Tampa,Tampa,Road,Enterprise,Standard,0,1262.51,631.25
EMP02074,Engineering,Internal Meeting,2/14/2025,2/24/2025,Atlanta,San Francisco,Rail,Amtrak,Standard,0,2727.45,272.75
EMP02075,Sales,Conference,10/13/2025,10/18/2025,San Francisco,Dallas,Road,Lyft,Standard,0,2156.4,1078.2
EMP02076,Engineering,Training,10/14/2025,10/15/2025,New York,Atlanta,Air,United,Economy,2,1843.32,760.83
EMP02077,Sales,Client Meeting,1/6/2025,1/12/2025,Tampa,San Francisco,Bus,Intercity Bus,Standard,0,925.35,74.03
EMP02078,HR,Conference,10/27/2025,11/5/2025,Chicago,New York,Road,Uber,Standard,0,2169.37,1084.68
EMP02079,Finance,Internal Meeting,4/20/2025,4/24/2025,Dallas,New York,Bus,Intercity Bus,Standard,0,2864.4,229.15
EMP02080,Engineering,Conference,3/30/2025,4/6/2025,Tampa,Dallas,Air,Delta,Economy,1,2178.11,694.53
EMP02081,Finance,Training,10/17/2025,10/20/2025,New York,Chicago,Air,United,First,1,1927.38,631.85
EMP02082,Sales,Training,1/31/2025,2/7/2025,Dallas,Tampa,Bus,Intercity Bus,Standard,0,2166.84,173.35
EMP02083,Finance,Conference,12/10/2025,12/16/2025,Atlanta,New York,Rail,Amtrak,Business,0,2497.28,249.73
EMP02084,Finance,Conference,11/11/2025,11/20/2025,New York,San Francisco,Bus,Intercity Bus,Standard,0,169.65,13.57
EMP02085,Operations,Client Meeting,9/12/2025,9/14/2025,Dallas,Tampa,Road,Lyft,Standard,0,2621.21,1310.61
EMP02086,HR,Internal Meeting,12/27/2025,12/30/2025,Chicago,Dallas,Air,Delta,Business,2,807.25,501.81
EMP02087,HR,Training,6/5/2025,6/14/2025,Dallas,San Francisco,Road,Enterprise,Standard,0,1182.32,591.16
EMP02088,Operations,Conference,7/17/2025,7/27/2025,Dallas,Chicago,Bus,Intercity Bus,Standard,0,1395.9,111.67
EMP02089,Operations,Client Meeting,12/21/2025,12/29/2025,Chicago,Atlanta,Air,American Airlines,First,1,1138.71,434.68
EMP02090,Operations,Conference,5/19/2025,5/24/2025,Chicago,Chicago,Road,Enterprise,Standard,0,1809.15,904.58
EMP02091,HR,Conference,10/17/2025,10/21/2025,Chicago,San Francisco,Rail,Amtrak,Business,0,1671.27,167.13
EMP02092,Operations,Internal Meeting,5/23/2025,5/28/2025,Atlanta,Atlanta,Bus,Intercity Bus,Standard,0,2705.95,216.48
EMP02093,Engineering,Training,11/10/2025,11/13/2025,Atlanta,San Francisco,Rail,Amtrak,Business,0,1242.51,124.25
EMP02094,Operations,Conference,4/15/2025,4/23/2025,Tampa,Atlanta,Road,Enterprise,Standard,0,997.19,498.6
EMP02095,Operations,Training,11/23/2025,11/27/2025,New York,Atlanta,Road,Uber,Standard,0,2262.06,1131.03
EMP02096,Finance,Internal Meeting,7/11/2025,7/15/2025,Atlanta,Chicago,Bus,Intercity Bus,Standard,0,1267.39,101.39
EMP02097,Engineering,Training,10/3/2025,10/9/2025,San Francisco,Tampa,Bus,Intercity Bus,Standard,0,1955.98,156.48
EMP02098,Finance,Client Meeting,3/5/2025,3/12/2025,Tampa,New York,Road,Enterprise,Standard,0,1957.03,978.51
EMP02099,Operations,Training,9/11/2025,9/19/2025,San Francisco,San Francisco,Road,Enterprise,Standard,0,2669.72,1334.86
EMP02100,Sales,Internal Meeting,4/12/2025,4/17/2025,Atlanta,Dallas,Bus,Intercity Bus,Standard,0,1816.14,145.29
EMP02101,Sales,Conference,9/1/2025,9/8/2025,New York,Tampa,Air,Southwest,Business,1,1531.35,532.84
EMP02102,HR,Client Meeting,1/28/2025,1/29/2025,San Francisco,San Francisco,Road,Uber,Standard,0,2744.2,1372.1
EMP02103,Finance,Conference,3/7/2025,3/9/2025,Tampa,Atlanta,Road,Enterprise,Standard,0,1857.09,928.54
EMP02104,HR,Training,1/6/2025,1/8/2025,Dallas,New York,Air,American Airlines,First,2,2627.41,956.85
EMP02105,Operations,Training,4/23/2025,5/3/2025,New York,New York,Rail,Amtrak,Business,0,1931.74,193.17
EMP02106,Engineering,Internal Meeting,10/11/2025,10/21/2025,New York,San Francisco,Air,American Airlines,Economy,1,2235.89,708.97
EMP02107,Sales,Client Meeting,3/24/2025,3/26/2025,New York,Dallas,Air,American Airlines,Business,2,246.01,361.5
EMP02108,Engineering,Conference,5/4/2025,5/12/2025,Chicago,Tampa,Rail,Amtrak,Standard,0,2974.23,297.42
EMP02109,Operations,Internal Meeting,5/3/2025,5/8/2025,Dallas,New York,Air,Southwest,First,1,2469.04,767.26
EMP02110,Finance,Internal Meeting,2/21/2025,2/23/2025,New York,Atlanta,Rail,Amtrak,Business,0,1295,129.5
EMP02111,Sales,Training,11/11/2025,11/18/2025,New York,Atlanta,Bus,Intercity Bus,Standard,0,920.37,73.63
EMP02112,HR,Training,8/12/2025,8/21/2025,Tampa,Dallas,Bus,Intercity Bus,Standard,0,1483.7,118.7
EMP02113,Engineering,Training,8/15/2025,8/25/2025,New York,Atlanta,Bus,Intercity Bus,Standard,0,1752.74,140.22
EMP02114,Engineering,Conference,11/4/2025,11/11/2025,Chicago,Chicago,Air,United,Business,1,179.03,194.76
EMP02115,HR,Conference,5/21/2025,5/25/2025,Dallas,San Francisco,Bus,Intercity Bus,Standard,0,2433.67,194.69
EMP02116,Engineering,Client Meeting,1/13/2025,1/23/2025,Dallas,Atlanta,Bus,Intercity Bus,Standard,0,687.35,54.99
EMP02117,Finance,Client Meeting,7/19/2025,7/29/2025,Dallas,Dallas,Air,American Airlines,Business,2,1426.49,656.62
EMP02118,Finance,Training,8/6/2025,8/8/2025,Chicago,New York,Bus,Intercity Bus,Standard,0,1974.26,157.94
EMP02119,Engineering,Conference,7/7/2025,7/12/2025,New York,San Francisco,Road,Lyft,Standard,0,2544.53,1272.27
EMP02120,Sales,Conference,1/19/2025,1/26/2025,Tampa,Atlanta,Rail,Amtrak,Business,0,2092.85,209.28
EMP02121,HR,Client Meeting,2/17/2025,2/27/2025,San Francisco,Chicago,Rail,Amtrak,Standard,0,1318.3,131.83
EMP02122,Engineering,Internal Meeting,3/18/2025,3/23/2025,Chicago,New York,Bus,Intercity Bus,Standard,0,2035.25,162.82
EMP02123,Operations,Client Meeting,7/29/2025,8/3/2025,New York,Tampa,Rail,Amtrak,Standard,0,862.37,86.24
EMP02124,Finance,Internal Meeting,10/21/2025,10/24/2025,New York,New York,Air,American Airlines,First,2,953.62,538.4
EMP02125,Sales,Training,4/11/2025,4/21/2025,New York,San Francisco,Air,Delta,Economy,2,1791.34,747.84
EMP02126,Engineering,Conference,8/25/2025,9/3/2025,San Francisco,New York,Air,American Airlines,First,1,2405.22,751.3
EMP02127,HR,Client Meeting,1/5/2025,1/11/2025,San Francisco,San Francisco,Rail,Amtrak,Standard,0,1377.86,137.79
EMP02128,Finance,Conference,7/21/2025,7/24/2025,New York,New York,Air,United,Economy,1,1758.84,589.71
EMP02129,Engineering,Internal Meeting,10/21/2025,10/26/2025,New York,Atlanta,Road,Lyft,Standard,0,1321.41,660.71
EMP02130,Operations,Client Meeting,1/1/2026,1/5/2026,Tampa,Dallas,Air,United,First,2,990.66,547.66
EMP02131,Operations,Internal Meeting,1/1/2025,1/6/2025,Atlanta,Dallas,Rail,Amtrak,Business,0,86.31,8.63
EMP02132,Operations,Training,9/26/2025,10/4/2025,San Francisco,San Francisco,Bus,Intercity Bus,Standard,0,1141.65,91.33
EMP02133,Finance,Conference,5/9/2025,5/18/2025,San Francisco,Dallas,Bus,Intercity Bus,Standard,0,130.89,10.47
EMP02134,Operations,Training,1/19/2025,1/23/2025,Chicago,Tampa,Rail,Amtrak,Standard,0,1209.27,120.93
EMP02135,HR,Training,7/15/2025,7/22/2025,Tampa,Chicago,Bus,Intercity Bus,Standard,0,1601.15,128.09
EMP02136,Engineering,Internal Meeting,4/12/2025,4/13/2025,Atlanta,New York,Bus,Intercity Bus,Standard,0,1559.46,124.76
EMP02137,HR,Internal Meeting,10/30/2025,11/2/2025,New York,New York,Bus,Intercity Bus,Standard,0,538.6,43.09
EMP02138,Finance,Internal Meeting,4/27/2025,5/5/2025,Atlanta,Dallas,Air,American Airlines,Business,1,1954.93,638.73
EMP02139,Finance,Client Meeting,4/15/2025,4/23/2025,New York,New York,Road,Uber,Standard,0,2675.79,1337.89
EMP02140,Finance,Internal Meeting,6/1/2025,6/7/2025,Atlanta,Dallas,Air,Delta,Business,2,1070.34,567.59
EMP02141,Operations,Internal Meeting,11/3/2025,11/8/2025,Tampa,Dallas,Air,American Airlines,First,2,1052.32,563.08
EMP02142,Operations,Conference,6/30/2025,7/6/2025,Tampa,Tampa,Air,United,Business,2,1955.18,788.8
