trip_id,supplier_location,destination_facility,carrier_name,carrier_type,mode_of_transport,delivery_datetime,idle_time_minutes,fuel_consumed_gallons,fuel_type,electricity_kwh,shipment_weight_lb,shipment_volume_ctf,pallets_packages,distance_traveled,invoice_amount_usd
TRIP02930,Atlanta,New York,UPS,,Rail,10/31/2025,70.61,84.59,Diesel,0,15630.75,92.2,6,2819.73,1782.48
TRIP02931,Dallas,Dallas,FedEx,,Sea,11/28/2025,177.31,501.38,Heavy Fuel Oil,0,982.5,31.53,8,2506.92,1353.11
TRIP02932,Los Angeles,Atlanta,UPS,,Rail,9/19/2025,83.22,74.43,Diesel,0,11144.01,30.23,17,2480.89,1633.33
TRIP02933,Tampa,Dallas,UPS,,Air,4/3/2025,155.22,153,Jet Fuel,0,18033.66,26.82,27,1530.02,1395.68
TRIP02934,Dallas,Atlanta,Maersk,,Sea,6/17/2025,179.55,70.42,Heavy Fuel Oil,0,2717.35,67.95,5,352.08,280.39
TRIP02935,Chicago,Chicago,Maersk,FTL,Road,10/15/2025,79.03,437.38,CNG,0,6017.14,26.48,5,2624.28,1482.48
TRIP02936,Atlanta,Tampa,FedEx,,Air,1/16/2025,37.92,262.58,Jet Fuel,0,740.03,89.69,24,2625.82,1567.71
TRIP02937,New York,Tampa,DHL,,Air,1/1/2025,101.32,254.56,Jet Fuel,0,16266.81,48.17,29,2545.64,1888.16
TRIP02938,Dallas,Chicago,XPO Logistics,,Sea,3/23/2025,106.42,473.66,Heavy Fuel Oil,0,11161.83,85.85,26,2368.31,1667.39
TRIP02939,Tampa,Tampa,UPS,,Rail,11/27/2025,67.07,81.09,Diesel,0,19401.52,63.81,5,2703.05,1789.56
TRIP02940,Atlanta,Chicago,FedEx,,Rail,5/24/2025,85.81,48.39,Diesel,0,13200.75,8.87,27,1613.16,1340.6
TRIP02941,Chicago,Los Angeles,DHL,,Air,1/18/2025,121.47,96.04,Jet Fuel,0,12186.39,19.33,27,960.39,993.92
TRIP02942,Tampa,Dallas,DHL,FTL,Road,4/15/2025,169.46,0,Electric,3321.57,7383.14,41.05,1,2214.38,1264.85
TRIP02943,Los Angeles,Los Angeles,Maersk,,Air,3/31/2025,17.79,218.58,Jet Fuel,0,11064.69,77.27,8,2185.8,1394.19
TRIP02944,Tampa,Tampa,UPS,,Air,8/22/2025,126.77,7.14,Jet Fuel,0,19762.55,66.22,4,71.39,470.95
TRIP02945,New York,Los Angeles,DHL,,Rail,1/12/2025,160.08,42.15,Diesel,0,11353.46,69.71,17,1404.92,1099.53
TRIP02946,Los Angeles,New York,FedEx,,Sea,12/21/2025,143.91,118.64,Heavy Fuel Oil,0,16823.19,13.03,14,593.18,773.05
TRIP02947,Atlanta,Atlanta,Maersk,,Air,12/14/2025,23.2,211.43,Jet Fuel,0,4190.88,8.07,25,2114.32,1390.98
TRIP02948,Chicago,Tampa,Maersk,,Air,8/10/2025,58.45,288.12,Jet Fuel,0,17591.95,75.71,15,2881.19,1942.43
TRIP02949,Chicago,Chicago,FedEx,LTL,Road,12/3/2025,145.47,0,Electric,3307.61,5607.92,71.75,18,2205.07,1394.69
TRIP02950,Dallas,Los Angeles,Maersk,,Rail,4/14/2025,105.24,32.16,Diesel,0,15510.53,26.98,25,1072.16,1096.29
TRIP02951,Dallas,Tampa,UPS,,Rail,5/1/2025,76.53,19.54,Diesel,0,18066.26,28.32,21,651.44,897.05
TRIP02952,Los Angeles,Chicago,FedEx,,Air,10/16/2025,76.97,288.18,Jet Fuel,0,6767.48,78.08,9,2881.79,1666.24
TRIP02953,Chicago,New York,UPS,,Sea,1/25/2025,161.01,440.41,Heavy Fuel Oil,0,4220.74,38.33,8,2202.05,1265.44
TRIP02954,Dallas,Dallas,XPO Logistics,,Air,7/8/2025,120.09,119.34,Jet Fuel,0,11566.97,83.31,21,1193.37,1038.02
TRIP02955,Chicago,Chicago,DHL,FTL,Road,10/10/2025,81.52,10.11,Gasoline,0,5148.52,49.9,13,60.66,263.3
TRIP02956,Los Angeles,Los Angeles,Maersk,,Rail,3/31/2025,59.65,75.21,Diesel,0,482.71,12.11,20,2506.89,1463.1
TRIP02957,New York,Chicago,Maersk,,Rail,6/27/2025,137.99,54.14,Diesel,0,647.11,7.41,15,1804.73,1065.31
TRIP02958,Dallas,Atlanta,XPO Logistics,,Sea,7/28/2025,18.84,398.09,Heavy Fuel Oil,0,11664.34,53.46,16,1990.45,1388.51
TRIP02959,Dallas,Chicago,XPO Logistics,,Air,5/10/2025,76.09,93.61,Jet Fuel,0,10589.77,47.1,28,936.07,959.83
TRIP02960,Atlanta,Dallas,Maersk,,Rail,8/19/2025,126.61,35.75,Diesel,0,10121.28,19.84,28,1191.65,1078.25
TRIP02961,New York,Los Angeles,FedEx,FTL,Road,9/17/2025,177.04,219.24,CNG,0,17309.33,69.77,16,1315.46,1163.92
TRIP02962,Atlanta,New York,XPO Logistics,,Rail,11/20/2025,50.98,78.07,Diesel,0,11634.83,12.02,14,2602.19,1673.79
TRIP02963,Los Angeles,Atlanta,UPS,FTL,Road,2/11/2025,55.14,252.95,Diesel,0,18896.75,44.97,18,1517.68,1316.78
TRIP02964,New York,New York,XPO Logistics,,Air,2/23/2025,143.4,136.4,Jet Fuel,0,14273.75,38.21,12,1364.03,1087.49
TRIP02965,New York,Tampa,XPO Logistics,,Rail,12/7/2025,121.59,73.62,Diesel,0,18553.92,70.58,24,2453.86,1838.01
TRIP02966,Atlanta,Los Angeles,DHL,FTL,Road,3/1/2025,123.36,89.07,Gasoline,0,1214.01,12.98,29,534.44,581.5
TRIP02967,New York,Chicago,UPS,,Sea,10/23/2025,94.14,558.78,Heavy Fuel Oil,0,13776.8,32.72,6,2793.91,1732.49
TRIP02968,Dallas,Los Angeles,FedEx,,Sea,4/26/2025,103.44,567.99,Heavy Fuel Oil,0,14976.74,73.32,25,2839.93,1969.5
TRIP02969,Los Angeles,Los Angeles,UPS,,Sea,12/22/2025,79.93,285.52,Heavy Fuel Oil,0,18564.06,26.48,4,1427.62,1125.09
TRIP02970,Atlanta,Los Angeles,XPO Logistics,,Air,2/25/2025,129.21,76.79,Jet Fuel,0,2670.76,85.88,9,767.94,527.39
TRIP02971,Chicago,Atlanta,DHL,,Air,5/4/2025,24.15,41.06,Jet Fuel,0,17498.51,6.9,19,410.65,745.3
TRIP02972,Chicago,Dallas,XPO Logistics,LTL,Road,4/8/2025,177.3,0,Electric,4124.98,8144.83,39.97,10,2749.99,1637.89
TRIP02973,Tampa,Dallas,UPS,,Air,4/6/2025,151.82,60.18,Jet Fuel,0,17309.6,39.65,21,601.78,857.08
TRIP02974,Los Angeles,Tampa,DHL,,Air,8/20/2025,167.14,94.73,Jet Fuel,0,9433.39,87.51,2,947.34,682.34
TRIP02975,Tampa,Chicago,Maersk,,Rail,1/6/2025,104,60.06,Diesel,0,17743.79,72.01,16,2002.08,1515.92
TRIP02976,Los Angeles,New York,DHL,,Rail,7/18/2025,129.71,77.55,Diesel,0,2121.29,35.36,17,2585.11,1504.98
TRIP02977,Dallas,Atlanta,Maersk,,Rail,11/14/2025,42.12,65.96,Diesel,0,17946.9,6.21,5,2198.67,1508.27
TRIP02978,New York,Chicago,Maersk,,Air,1/17/2025,109.31,228.9,Jet Fuel,0,1908.89,51.96,20,2289.01,1382.68
TRIP02979,Chicago,Dallas,FedEx,,Rail,5/11/2025,82.94,66.81,Diesel,0,6391.4,48.91,23,2226.84,1471.25
TRIP02980,Los Angeles,Chicago,XPO Logistics,,Sea,2/20/2025,77.3,143.79,Heavy Fuel Oil,0,9172.06,95.37,11,718.97,652.93
TRIP02981,Chicago,Los Angeles,Maersk,,Rail,1/14/2025,101.43,65.07,Diesel,0,12284.08,29.27,16,2169.13,1490.25
TRIP02982,Chicago,Tampa,FedEx,,Sea,9/1/2025,78.07,470.62,Heavy Fuel Oil,0,6362.31,48.71,28,2353.12,1583.81
TRIP02983,Dallas,New York,FedEx,,Air,5/6/2025,140.34,193.28,Jet Fuel,0,17726.66,42.91,20,1932.84,1520.95
TRIP02984,Los Angeles,Los Angeles,Maersk,,Air,7/14/2025,37.14,92.14,Jet Fuel,0,525.64,94.47,9,921.36,561.19
TRIP02985,Los Angeles,Dallas,XPO Logistics,FTL,Road,1/18/2025,166.47,22.39,CNG,0,18186.89,82.34,12,134.35,550.91
TRIP02986,Los Angeles,Chicago,XPO Logistics,FTL,Road,2/18/2025,113.02,0,Electric,3965.4,9192.2,41.68,11,2643.6,1615.64
TRIP02987,Atlanta,New York,XPO Logistics,,Air,8/16/2025,43.73,111,Jet Fuel,0,1242.73,64.33,1,1110.04,589.87
TRIP02988,Tampa,New York,Maersk,FTL,Road,12/23/2025,160.46,240.63,CNG,0,9883.11,2.82,15,1443.76,1069.54
TRIP02989,Los Angeles,Los Angeles,DHL,,Air,10/27/2025,104.75,175.95,Jet Fuel,0,5012.29,31.62,27,1759.45,1249.97
TRIP02990,Tampa,Los Angeles,UPS,,Sea,8/20/2025,100.69,534.27,Heavy Fuel Oil,0,6588.8,14.22,28,2671.35,1747.45
TRIP02991,Dallas,Atlanta,DHL,,Air,11/4/2025,15.71,248.83,Jet Fuel,0,19805.97,38.09,20,2488.34,1840.29
TRIP02992,Dallas,Chicago,UPS,,Air,2/9/2025,158.53,147.47,Jet Fuel,0,6034.13,84.67,22,1474.71,1078.04
TRIP02993,Atlanta,Chicago,UPS,,Sea,1/3/2025,161.77,475.78,Heavy Fuel Oil,0,13507.52,61.32,8,2378.89,1539.6
TRIP02994,Chicago,Los Angeles,Maersk,LTL,Road,6/4/2025,169.13,0,Electric,4492.48,3711.59,12.92,21,2994.99,1781.73
TRIP02995,Dallas,Los Angeles,UPS,,Sea,1/1/2026,86.45,542.62,Heavy Fuel Oil,0,10911.23,58.15,16,2713.08,1734.76
TRIP02996,Chicago,Los Angeles,FedEx,,Air,3/26/2025,87.19,185.79,Jet Fuel,0,13796.86,51.76,15,1857.92,1354.9
TRIP02997,Atlanta,Atlanta,Maersk,,Air,9/12/2025,67.38,150.36,Jet Fuel,0,7688.61,19.34,2,1503.64,925.59
TRIP02998,Dallas,Los Angeles,FedEx,,Sea,12/29/2025,51.08,304.57,Heavy Fuel Oil,0,13526.15,96.86,16,1522.83,1191.94
TRIP02999,New York,Los Angeles,XPO Logistics,,Rail,2/24/2025,104.68,1.63,Diesel,0,11243.29,59.47,4,54.18,291.96
TRIP03000,Chicago,Chicago,DHL,,Air,8/12/2025,47.42,218.39,Jet Fuel,0,7695.6,32.59,11,2183.91,1355.87
TRIP03001,New York,Los Angeles,FedEx,,Sea,2/3/2025,158.98,116.35,Heavy Fuel Oil,0,410.59,21.85,10,581.73,399.08
TRIP03002,Tampa,Dallas,Maersk,,Rail,7/25/2025,138.86,40.78,Diesel,0,5769.68,89.71,8,1359.19,874.99
TRIP03003,New York,Atlanta,FedEx,LTL,Road,3/24/2025,175.28,0,Electric,4490.43,18010.59,92.68,18,2993.62,2037.02
TRIP03004,Atlanta,Los Angeles,Maersk,FTL,Road,10/13/2025,160.5,282.94,Diesel,0,7527.91,88.98,9,1697.62,1089.37
TRIP03005,Los Angeles,Atlanta,FedEx,,Sea,10/14/2025,97.09,294.27,Heavy Fuel Oil,0,13979.71,6.17,7,1471.37,1085.28
TRIP03006,Tampa,Atlanta,UPS,FTL,Road,3/10/2025,89.33,396.47,Gasoline,0,3669.13,57.75,29,2378.84,1552.8
TRIP03007,Tampa,Dallas,XPO Logistics,,Air,1/7/2025,139.71,148.54,Jet Fuel,0,17276.31,45.4,17,1485.37,1258.21
TRIP03008,Tampa,New York,XPO Logistics,,Rail,9/29/2025,147.56,16.42,Diesel,0,12666.32,9.48,6,547.28,586.97
TRIP03009,Tampa,Dallas,DHL,LTL,Road,9/3/2025,131.02,175.83,Diesel,0,7844.29,75.83,11,1055,794.39
TRIP03010,Los Angeles,Chicago,Maersk,,Sea,4/20/2025,105.17,447.58,Heavy Fuel Oil,0,10038.15,48,2,2237.9,1339.71
TRIP03011,Tampa,Atlanta,XPO Logistics,,Sea,11/21/2025,10.19,155.68,Heavy Fuel Oil,0,19545.19,79.86,16,778.4,940.1
TRIP03012,Los Angeles,New York,UPS,,Air,12/8/2025,45.96,268.8,Jet Fuel,0,6289.8,31.84,27,2688,1739.8
TRIP03013,Atlanta,New York,FedEx,FTL,Road,9/20/2025,27.38,282.14,Diesel,0,15762.43,32.12,18,1692.83,1341.66
TRIP03014,New York,Atlanta,Maersk,FTL,Road,4/26/2025,171.03,78.57,Gasoline,0,17254.17,40.49,4,471.43,620.8
TRIP03015,Tampa,Chicago,DHL,,Air,7/22/2025,46.04,286.48,Jet Fuel,0,19810.27,80.96,14,2864.75,1968.58
TRIP03016,Tampa,Atlanta,Maersk,,Rail,8/19/2025,45.07,31.61,Diesel,0,6430.84,95.7,3,1053.66,685.45
TRIP03017,New York,Atlanta,Maersk,FTL,Road,11/27/2025,37.82,75.17,CNG,0,8550.28,14.42,15,451.05,546.53
TRIP03018,Atlanta,Atlanta,Maersk,,Rail,2/8/2025,125.61,78.6,Diesel,0,5517.73,9.01,5,2619.95,1470.33
TRIP03019,Chicago,New York,Maersk,,Air,2/3/2025,125.33,281.82,Jet Fuel,0,12803.59,37.05,12,2818.22,1785.18
TRIP03020,New York,Tampa,FedEx,FTL,Road,5/23/2025,124.99,367.29,Gasoline,0,4337.05,8.8,16,2203.72,1348.6
TRIP03021,Los Angeles,Dallas,XPO Logistics,,Rail,11/6/2025,65.78,69.07,Diesel,0,6432.32,15.44,18,2302.32,1459.81
TRIP03022,Dallas,Dallas,XPO Logistics,,Sea,9/7/2025,141.67,494,Heavy Fuel Oil,0,3760.55,47,29,2470.02,1600.22
TRIP03023,Chicago,Los Angeles,Maersk,FTL,Road,2/16/2025,93.32,469.37,Gasoline,0,2917.89,38.2,10,2816.21,1566.46
TRIP03024,New York,New York,DHL,,Air,11/19/2025,76.08,30.54,Jet Fuel,0,11889.66,76.12,7,305.43,460.51
TRIP03025,Dallas,Dallas,XPO Logistics,,Rail,9/20/2025,159.48,48.51,Diesel,0,17886.37,26.42,1,1616.88,1176.17
TRIP03026,Atlanta,Dallas,UPS,,Rail,10/17/2025,45.26,84.48,Diesel,0,8169.87,57.31,19,2816.16,1761.48
TRIP03027,Atlanta,Dallas,UPS,,Rail,6/21/2025,57.77,83.46,Diesel,0,4392.16,26.31,18,2782.13,1658.91
TRIP03028,New York,Los Angeles,DHL,,Sea,5/16/2025,168.01,164.77,Heavy Fuel Oil,0,4528.34,71.2,5,823.83,552.48
TRIP03029,New York,Chicago,XPO Logistics,LTL,Road,12/19/2025,116.91,380.33,CNG,0,1133.03,83.89,25,2281.98,1413.65
TRIP03030,Los Angeles,Dallas,UPS,,Rail,8/25/2025,54.63,68.95,Diesel,0,17542.06,85.36,18,2298.4,1680.04
TRIP03031,New York,New York,FedEx,FTL,Road,11/23/2025,11.98,374.91,CNG,0,19555.59,59.89,5,2249.47,1565.85
TRIP03032,Los Angeles,Dallas,Maersk,FTL,Road,5/6/2025,161.26,483.23,CNG,0,9523.25,80.02,26,2899.41,1900.17
TRIP03033,Dallas,New York,XPO Logistics,,Sea,6/24/2025,146.98,188.17,Heavy Fuel Oil,0,8697.82,53.26,28,940.85,924.38
TRIP03034,Atlanta,Dallas,DHL,,Air,3/5/2025,63.04,7.73,Jet Fuel,0,6318.86,18.27,16,77.26,325.01
TRIP03035,Chicago,New York,FedEx,,Sea,2/4/2025,30.62,492.3,Heavy Fuel Oil,0,2533.23,19.1,18,2461.52,1461.42
TRIP03036,Atlanta,Dallas,Maersk,,Sea,10/9/2025,46.02,113.55,Heavy Fuel Oil,0,5018.78,97.4,28,567.76,664.26
TRIP03037,New York,Dallas,UPS,,Sea,5/17/2025,15.91,44.82,Heavy Fuel Oil,0,10795.61,15.12,3,224.08,357.95
TRIP03038,Tampa,Chicago,XPO Logistics,,Sea,2/25/2025,105.08,286.55,Heavy Fuel Oil,0,8033.32,14.55,28,1432.76,1157.05
TRIP03039,Chicago,Chicago,DHL,,Sea,3/3/2025,151.36,406.34,Heavy Fuel Oil,0,8685.76,12.45,27,2031.72,1459.58
TRIP03040,Atlanta,Atlanta,DHL,,Air,1/28/2025,176.67,141.75,Jet Fuel,0,14776.04,13.69,3,1417.48,1034.26
TRIP03041,Tampa,Tampa,FedEx,,Rail,10/8/2025,128.83,34.97,Diesel,0,607.92,73,5,1165.52,644.92
TRIP03042,New York,Dallas,FedEx,FTL,Road,4/15/2025,144.43,0,Electric,2093.87,10669.78,15.49,7,1395.91,981.35
TRIP03043,Los Angeles,New York,FedEx,,Air,2/27/2025,157.81,64.22,Jet Fuel,0,8289.27,60.48,9,642.2,576.89
TRIP03044,Dallas,New York,DHL,,Rail,8/9/2025,148.43,7.9,Diesel,0,17530.13,52.9,27,263.2,752.2
TRIP03045,Atlanta,Atlanta,XPO Logistics,FTL,Road,10/10/2025,133.05,378.56,Diesel,0,18283.34,83.46,27,2271.38,1771.36
TRIP03046,Atlanta,Tampa,UPS,,Rail,3/29/2025,17.54,60.77,Diesel,0,15995.11,26.45,12,2025.68,1452.74
TRIP03047,Chicago,Atlanta,UPS,,Air,2/16/2025,159.98,100.12,Jet Fuel,0,11426.58,52.27,22,1001.2,949.13
TRIP03048,New York,Los Angeles,Maersk,,Rail,3/5/2025,54.87,37.09,Diesel,0,1425.78,52.09,26,1236.34,906.69
TRIP03049,Tampa,Atlanta,UPS,,Sea,5/4/2025,121.28,175.78,Heavy Fuel Oil,0,8317.76,14.8,6,878.88,665.8
TRIP03050,Chicago,New York,UPS,LTL,Road,5/24/2025,87.53,0,Electric,532.98,5144.77,91.98,12,355.32,400.56
TRIP03051,Atlanta,Los Angeles,Maersk,,Rail,10/24/2025,152.78,4.91,Diesel,0,454.18,44.57,29,163.83,381
TRIP03052,New York,Chicago,UPS,,Sea,4/29/2025,18.2,182.38,Heavy Fuel Oil,0,18627.47,55.74,1,911.92,838.51
TRIP03053,Tampa,Tampa,Maersk,,Sea,8/15/2025,53.33,229.26,Heavy Fuel Oil,0,5533.16,39.23,9,1146.29,773.81
TRIP03054,Atlanta,Los Angeles,XPO Logistics,,Sea,7/14/2025,86.66,490.04,Heavy Fuel Oil,0,12410.08,83.98,28,2450.2,1753.3
TRIP03055,Tampa,New York,UPS,,Rail,12/11/2025,49.24,47.72,Diesel,0,10374.94,69.47,2,1590.72,1022.86
TRIP03056,Chicago,Chicago,DHL,,Rail,1/11/2025,28.45,76.61,Diesel,0,2870.01,58.44,20,2553.77,1534.29
TRIP03057,Chicago,New York,Maersk,,Sea,11/7/2025,167.31,319.57,Heavy Fuel Oil,0,15192.33,34.13,21,1597.84,1312.77
TRIP03058,Atlanta,Dallas,FedEx,FTL,Road,3/28/2025,136.81,228.03,Diesel,0,3545.2,5.73,17,1368.16,924.98
TRIP03059,Atlanta,Dallas,Maersk,,Rail,5/21/2025,20.52,56.91,Diesel,0,8374.33,96.51,5,1896.93,1165.95
TRIP03060,Atlanta,Los Angeles,UPS,,Rail,7/14/2025,21.93,67.4,Diesel,0,578.37,65.38,25,2246.66,1384.9
TRIP03061,New York,Chicago,XPO Logistics,,Air,5/5/2025,115.35,294.19,Jet Fuel,0,12364.21,19.16,11,2941.95,1828.26
TRIP03062,Los Angeles,Los Angeles,Maersk,,Air,1/1/2026,57.4,89.35,Jet Fuel,0,18352.71,78.32,5,893.49,863.8
TRIP03063,Tampa,Chicago,DHL,,Rail,7/15/2025,13.89,9.77,Diesel,0,4296.47,24.63,14,325.8,388.83
TRIP03064,Tampa,Chicago,Maersk,,Sea,8/6/2025,179.61,575.79,Heavy Fuel Oil,0,6954.38,19.79,16,2878.95,1738.56
TRIP03065,Tampa,Chicago,DHL,,Rail,4/28/2025,22.71,68.17,Diesel,0,19418.74,78.92,29,2272.49,1814.62
TRIP03066,Dallas,Dallas,Maersk,,Rail,3/22/2025,69.62,82.67,Diesel,0,14856.65,34.21,25,2755.67,1924.97
TRIP03067,Atlanta,Atlanta,FedEx,FTL,Road,7/6/2025,109.37,0,Electric,1284.72,11590.25,93.42,8,856.48,740.05
TRIP03068,Atlanta,Tampa,FedEx,LTL,Road,5/9/2025,139.58,0,Electric,2048.72,4533.21,65.69,6,1365.81,833.57
TRIP03069,Dallas,Chicago,DHL,LTL,Road,8/12/2025,136.51,264.2,Diesel,0,4164.92,54.98,2,1585.21,895.9
TRIP03070,Atlanta,Chicago,UPS,,Rail,9/24/2025,66.47,68.74,Diesel,0,13046.04,40.09,15,2291.43,1556.64
TRIP03071,Tampa,Atlanta,XPO Logistics,,Air,1/27/2025,27.62,7.72,Jet Fuel,0,4084.4,12.21,24,77.16,360.27
TRIP03072,New York,Los Angeles,DHL,FTL,Road,8/5/2025,11.63,419.89,Diesel,0,11051.02,69.4,7,2519.37,1550.71
TRIP03073,Tampa,Atlanta,FedEx,,Air,2/21/2025,15.25,88.74,Jet Fuel,0,2474.06,11.18,3,887.35,523.16
TRIP03074,Dallas,Atlanta,Maersk,,Air,10/11/2025,82.14,64.42,Jet Fuel,0,5424.67,8.18,3,644.2,460.59
TRIP03075,Dallas,Los Angeles,UPS,LTL,Road,5/6/2025,164.78,458.55,Gasoline,0,10008.97,40.48,12,2751.29,1695.82
TRIP03076,Atlanta,Dallas,XPO Logistics,,Air,9/16/2025,144.37,153.33,Jet Fuel,0,5453.38,60.25,8,1533.31,955.72
TRIP03077,Tampa,Chicago,UPS,LTL,Road,8/29/2025,145.99,0,Electric,4129.5,7828.5,60.04,25,2753,1783.07
TRIP03078,Atlanta,Atlanta,XPO Logistics,,Rail,5/23/2025,141.33,88.31,Diesel,0,18639.41,73.95,29,2943.71,2134.64
TRIP03079,Chicago,Atlanta,UPS,,Sea,12/30/2025,171.88,166.63,Heavy Fuel Oil,0,4253.98,94.48,7,833.15,571.65
TRIP03080,Tampa,Los Angeles,UPS,LTL,Road,2/4/2025,69.62,225.93,Diesel,0,13847.07,57.92,5,1355.58,1004.73
TRIP03081,Tampa,Dallas,XPO Logistics,,Sea,9/8/2025,37.88,137.89,Heavy Fuel Oil,0,11751.73,35.46,23,689.44,809.75
TRIP03082,Los Angeles,Chicago,XPO Logistics,,Sea,8/27/2025,148.52,283.45,Heavy Fuel Oil,0,12152.5,49.46,5,1417.26,1001.68
TRIP03083,Los Angeles,New York,XPO Logistics,,Rail,10/23/2025,110.97,80.1,Diesel,0,4971.73,57.86,6,2670.12,1494.49
TRIP03084,Los Angeles,Los Angeles,DHL,,Sea,9/26/2025,14.42,519.37,Heavy Fuel Oil,0,3267.38,2.49,1,2596.87,1373.78
TRIP03085,Chicago,Atlanta,UPS,,Sea,1/19/2025,67.44,100.16,Heavy Fuel Oil,0,12574.39,8.29,3,500.78,531.88
TRIP03086,Atlanta,Tampa,DHL,,Rail,3/1/2025,121.08,8.39,Diesel,0,3914.82,91.22,15,279.72,368.16
TRIP03087,New York,Chicago,Maersk,,Sea,6/3/2025,154.03,236.8,Heavy Fuel Oil,0,13485.71,59.28,22,1184.01,1081.72
TRIP03088,Dallas,Tampa,Maersk,,Rail,4/12/2025,152.96,45.04,Diesel,0,16468.47,41.2,18,1501.22,1259.98
TRIP03089,Tampa,Atlanta,UPS,,Sea,8/19/2025,138.43,96.27,Heavy Fuel Oil,0,17837.74,45.5,7,481.35,667.43
TRIP03090,New York,Los Angeles,DHL,FTL,Road,5/6/2025,45.81,0,Electric,3970.29,19286.5,33.13,1,2646.86,1719.16
TRIP03091,Atlanta,Chicago,Maersk,,Rail,7/24/2025,10.04,49.78,Diesel,0,3678.98,35.39,21,1659.44,1113.3
TRIP03092,Chicago,Los Angeles,DHL,,Sea,4/15/2025,65.42,485.23,Heavy Fuel Oil,0,6671.23,32.7,20,2426.15,1546.5
TRIP03093,Chicago,Atlanta,FedEx,,Sea,5/6/2025,174.93,342.16,Heavy Fuel Oil,0,3824.85,80.26,15,1710.8,1081.9
TRIP03094,Atlanta,Los Angeles,DHL,,Air,7/11/2025,57.87,220.23,Jet Fuel,0,5079.12,72.69,13,2202.34,1332.75
TRIP03095,Tampa,Dallas,Maersk,,Sea,12/1/2025,103.79,21.73,Heavy Fuel Oil,0,10870.29,95.7,24,108.65,511.73
TRIP03096,Chicago,Tampa,DHL,,Rail,9/20/2025,105.66,29.53,Diesel,0,2614.26,48.92,11,984.41,654.49
TRIP03097,New York,Chicago,Maersk,,Air,2/4/2025,72.89,292.51,Jet Fuel,0,13808.44,89.61,14,2925.1,1878.72
TRIP03098,Dallas,Dallas,DHL,LTL,Road,1/6/2025,60.44,414.9,Diesel,0,3210.71,35.04,4,2489.43,1348.93
TRIP03099,Los Angeles,Los Angeles,FedEx,,Rail,1/13/2025,61.46,51.31,Diesel,0,5062.11,81.88,14,1710.17,1096.33
TRIP03100,New York,Atlanta,FedEx,,Rail,8/18/2025,58.02,44.51,Diesel,0,8498.27,11.5,6,1483.83,971.88
TRIP03101,Chicago,Dallas,DHL,,Sea,11/15/2025,39.82,200.85,Heavy Fuel Oil,0,7095.41,7.27,29,1004.23,934.02
TRIP03102,Dallas,Dallas,FedEx,,Rail,9/22/2025,70.56,13.99,Diesel,0,2605.37,45.83,15,466.24,435.23
TRIP03103,New York,Tampa,Maersk,,Sea,8/10/2025,46.77,407.51,Heavy Fuel Oil,0,14611.79,69.36,17,2037.56,1481.02
TRIP03104,New York,Tampa,UPS,,Air,7/13/2025,83.7,150.71,Jet Fuel,0,15144.73,52.59,14,1507.07,1196.43
TRIP03105,Dallas,Los Angeles,DHL,,Sea,3/15/2025,35.75,285.63,Heavy Fuel Oil,0,14126,31.58,16,1428.16,1156.6
TRIP03106,Atlanta,Atlanta,XPO Logistics,,Air,7/16/2025,129.88,81.1,Jet Fuel,0,3138.4,88.79,4,811.03,508.28
TRIP03107,Dallas,Chicago,FedEx,LTL,Road,6/5/2025,122.2,0,Electric,2452.82,9437.97,51.62,16,1635.21,1166.36
TRIP03108,Atlanta,Atlanta,XPO Logistics,,Sea,4/10/2025,158.39,180.49,Heavy Fuel Oil,0,2900.79,16.51,19,902.43,699.23
TRIP03109,Chicago,Atlanta,XPO Logistics,,Sea,10/18/2025,159.7,251.6,Heavy Fuel Oil,0,3473.45,75.9,9,1258.01,788.47
TRIP03110,Dallas,Atlanta,FedEx,,Air,3/25/2025,25.74,184.02,Jet Fuel,0,17228.5,2.53,20,1840.15,1464.64
TRIP03111,Tampa,Dallas,FedEx,,Sea,4/23/2025,170.63,430.44,Heavy Fuel Oil,0,1484.68,50.14,19,2152.18,1295.78
TRIP03112,Chicago,Atlanta,FedEx,,Sea,2/10/2025,141.61,18.01,Heavy Fuel Oil,0,7046.74,14.08,24,90.07,425.97
TRIP03113,Los Angeles,Chicago,XPO Logistics,,Rail,7/10/2025,46.78,4.19,Diesel,0,13491.71,81.82,12,139.75,459.71
TRIP03114,Chicago,Dallas,DHL,,Rail,9/27/2025,53.84,13.96,Diesel,0,10462.01,83.07,7,465.36,511.92
TRIP03115,Atlanta,Los Angeles,XPO Logistics,,Rail,5/6/2025,105.52,9.84,Diesel,0,6372.23,87.64,10,327.96,391.42
TRIP03116,Atlanta,Tampa,Maersk,,Sea,5/20/2025,157.46,265.69,Heavy Fuel Oil,0,9232.44,96.99,13,1328.47,978.88
TRIP03117,Dallas,New York,Maersk,,Rail,7/27/2025,148.27,3.11,Diesel,0,2658.51,50.11,4,103.71,145.03
TRIP03118,Tampa,New York,DHL,,Rail,2/24/2025,49.72,10.24,Diesel,0,1484.88,16.21,14,341.32,340.36
TRIP03119,Atlanta,New York,UPS,LTL,Road,8/26/2025,140.34,275.01,Diesel,0,4521.92,15.55,12,1650.06,1035.47
TRIP03120,Los Angeles,New York,Maersk,,Rail,7/24/2025,55.3,73.36,Diesel,0,16283.92,64.63,4,2445.23,1588.29
