shipment_id,carrier_name,carrier_type,mode_of_transport,origin,destination,delivery_datetime,distance_traveled,idle_time,shipment_weight_lb,shipment_volume_cuft,fuel_consumed_gallons,electricity_kwh,invoice_amount_usd
SHP001784,UPS,FTL,Road,New York,San Francisco,2025-01-07 05:33:00,1046.88,3.85,26927.61,64.02,0.0,1570.32,353.03
SHP001785,C.H. Robinson,0,Rail,Dallas,San Francisco,2025-02-28 01:56:00,1713.24,1.93,31099.58,133.14,51.4,0.0,334.46
SHP001786,C.H. Robinson,0,Ocean,Chicago,Miami,2025-09-26 15:08:00,7501.95,17.84,30275.64,110.31,1500.39,0.0,376.44
SHP001787,J.B. Hunt,0,Ocean,Tampa,Dallas,2025-03-02 13:18:00,3822.8,15.59,30913.96,52.88,764.56,0.0,269.25
SHP001788,J.B. Hunt,0,Air,Atlanta,San Francisco,2025-11-29 05:09:00,2898.39,3.62,11178.77,411.56,289.84,0.0,948.17
SHP001789,Old Dominion,0,Rail,Atlanta,San Francisco,2025-11-06 08:30:00,1029.32,4.23,12920.15,290.9,30.88,0.0,154.83
SHP001790,Old Dominion,0,Rail,Atlanta,Miami,2025-03-11 05:33:00,1367.82,3.88,25354.16,349.96,41.03,0.0,271.22
SHP001791,XPO Logistics,FTL,Road,Miami,New York,2025-02-04 00:19:00,867.79,0.55,34460.04,229.67,0.0,1301.68,414.02
SHP001792,FedEx,0,Rail,New York,Atlanta,2025-08-23 10:06:00,619.87,2.69,19579.06,443.53,18.6,0.0,187.63
SHP001793,XPO Logistics,0,Ocean,Chicago,Tampa,2025-06-29 20:35:00,3337.61,18.49,4324.34,238.55,667.52,0.0,121.75
SHP001794,C.H. Robinson,0,Air,Tampa,Chicago,2025-05-21 09:52:00,2977.55,3.2,8815.88,251.22,297.76,0.0,920.71
SHP001795,XPO Logistics,0,Air,Atlanta,San Francisco,2025-07-26 08:35:00,930.79,1.93,31313.32,385.84,93.08,0.0,858.96
SHP001796,UPS,LTL,Road,New York,Miami,2025-04-02 08:36:00,312.32,5.55,5986.8,190.58,52.05,0.0,97.35
SHP001797,J.B. Hunt,0,Rail,Miami,Chicago,2025-10-22 18:38:00,1003.1,5.24,22615.68,243.72,30.09,0.0,231.08
SHP001798,UPS,0,Ocean,Dallas,New York,2025-01-02 07:13:00,4287.0,5.88,32602.95,271.34,857.4,0.0,291.62
SHP001799,UPS,0,Rail,Chicago,New York,2025-09-01 00:20:00,409.73,6.36,37331.54,473.71,12.29,0.0,319.14
SHP001800,UPS,LTL,Road,Boston,Dallas,2025-06-17 09:32:00,474.37,1.03,5256.24,57.19,79.06,0.0,109.49
SHP001801,Schneider,0,Rail,Miami,Dallas,2025-07-17 22:30:00,1694.38,2.29,10484.25,203.91,50.83,0.0,168.59
SHP001802,XPO Logistics,0,Air,Atlanta,San Francisco,2025-02-10 19:53:00,1334.54,3.28,18524.51,86.21,133.45,0.0,704.13
SHP001803,Old Dominion,0,Rail,San Francisco,Miami,2025-03-15 13:35:00,627.54,4.56,6324.43,306.22,18.83,0.0,81.97
SHP001804,C.H. Robinson,0,Ocean,San Francisco,Miami,2025-03-03 17:57:00,4743.1,17.72,37539.33,456.22,948.62,0.0,329.99
SHP001805,Schneider,0,Air,Chicago,Tampa,2025-07-07 14:49:00,2854.4,1.36,5696.83,151.84,285.44,0.0,827.54
SHP001806,Schneider,0,Ocean,Dallas,Atlanta,2025-10-14 06:24:00,7213.14,23.39,34443.34,55.9,1442.63,0.0,388.61
SHP001807,XPO Logistics,0,Rail,Tampa,Chicago,2025-08-15 11:33:00,1715.88,3.96,867.76,221.75,51.48,0.0,92.74
SHP001808,FedEx,FTL,Road,Atlanta,Tampa,2025-05-10 16:58:00,102.98,3.38,13872.88,237.24,17.16,0.0,146.97
SHP001809,C.H. Robinson,0,Air,Tampa,Miami,2025-05-21 20:30:00,1955.56,3.54,26645.11,217.59,195.56,0.0,1021.79
SHP001810,Old Dominion,FTL,Road,San Francisco,Miami,2025-10-20 00:55:00,992.34,5.46,5230.52,266.43,0.0,1488.51,131.69
SHP001811,UPS,0,Ocean,Boston,New York,2025-08-31 23:55:00,2633.84,3.04,26907.59,431.52,526.77,0.0,213.55
SHP001812,DHL,FTL,Road,Tampa,Atlanta,2025-03-20 22:47:00,237.34,4.92,34209.13,457.26,39.56,0.0,361.08
SHP001813,FedEx,0,Rail,New York,San Francisco,2025-03-03 01:28:00,624.46,7.33,13166.18,276.62,18.73,0.0,136.55
SHP001814,XPO Logistics,0,Air,New York,Boston,2025-10-06 08:54:00,436.37,0.65,28954.74,222.8,43.64,0.0,688.19
SHP001815,FedEx,FTL,Road,Atlanta,Miami,2025-10-28 23:23:00,344.74,1.34,26963.16,1.2,0.0,517.11,297.21
SHP001816,UPS,0,Ocean,Miami,Boston,2025-12-08 21:03:00,6544.18,3.74,8063.84,193.73,1308.84,0.0,236.64
SHP001817,Old Dominion,0,Rail,Chicago,Miami,2025-05-17 02:11:00,975.77,3.48,13168.13,481.99,29.27,0.0,154.13
SHP001818,FedEx,FTL,Road,Dallas,Miami,2025-03-30 20:47:00,787.82,0.38,17491.95,437.63,131.3,0.0,237.95
SHP001819,Old Dominion,0,Air,San Francisco,Atlanta,2025-06-29 03:21:00,1113.93,0.83,30456.2,303.4,111.39,0.0,887.61
SHP001820,DHL,FTL,Road,New York,Tampa,2025-04-04 23:05:00,705.86,0.56,6049.71,311.65,117.64,0.0,116.97
SHP001821,Schneider,0,Air,Tampa,Boston,2025-03-28 00:13:00,861.12,2.26,22022.83,142.47,86.11,0.0,655.74
SHP001822,XPO Logistics,0,Ocean,New York,Miami,2025-05-07 09:53:00,7613.19,20.53,29033.75,39.92,1522.64,0.0,373.56
SHP001823,DHL,0,Rail,San Francisco,Tampa,2025-07-14 22:18:00,369.81,4.45,6848.18,489.15,11.09,0.0,73.28
SHP001824,XPO Logistics,0,Air,Chicago,Atlanta,2025-06-11 13:14:00,728.0,2.21,14882.78,320.05,72.8,0.0,479.66
SHP001825,Old Dominion,0,Air,Dallas,New York,2025-06-01 08:44:00,648.4,2.01,11350.85,443.99,64.84,0.0,389.12
SHP001826,Schneider,0,Air,New York,San Francisco,2025-07-01 18:23:00,409.58,3.7,33403.27,149.49,40.96,0.0,770.46
SHP001827,XPO Logistics,0,Ocean,Chicago,Tampa,2025-10-27 12:09:00,6419.68,2.69,38691.19,263.77,1283.94,0.0,386.05
SHP001828,Schneider,0,Ocean,Atlanta,Miami,2025-12-16 09:13:00,2774.61,9.98,3123.01,494.69,554.92,0.0,98.85
SHP001829,Old Dominion,0,Air,New York,Atlanta,2025-04-18 08:13:00,406.09,2.79,17988.07,474.51,40.61,0.0,461.28
SHP001830,DHL,0,Air,Tampa,New York,2025-09-22 21:40:00,964.2,2.36,19553.07,351.73,96.42,0.0,632.11
SHP001831,C.H. Robinson,0,Ocean,Chicago,San Francisco,2025-10-28 10:23:00,1010.08,6.26,8975.31,369.34,202.02,0.0,75.18
SHP001832,Old Dominion,FTL,Road,New York,Miami,2025-01-05 05:26:00,267.51,3.55,9002.13,430.95,44.59,0.0,111.42
SHP001833,Schneider,0,Air,Atlanta,Miami,2025-02-21 05:58:00,2843.9,2.31,14416.2,117.79,284.39,0.0,999.3
SHP001834,FedEx,0,Air,Chicago,San Francisco,2025-10-07 05:48:00,434.41,1.44,26342.31,267.27,43.44,0.0,635.45
SHP001835,C.H. Robinson,0,Ocean,Boston,San Francisco,2025-10-22 22:27:00,7580.31,10.72,27907.6,245.17,1516.06,0.0,366.95
SHP001836,Old Dominion,0,Ocean,Dallas,Chicago,2025-07-11 19:21:00,4344.32,7.89,18470.56,235.92,868.86,0.0,222.68
SHP001837,C.H. Robinson,0,Ocean,San Francisco,Tampa,2025-04-30 16:06:00,5799.82,22.69,13508.19,22.06,1159.96,0.0,241.54
SHP001838,DHL,0,Ocean,San Francisco,Atlanta,2025-07-25 18:01:00,4222.21,13.98,7153.4,380.47,844.44,0.0,162.43
SHP001839,DHL,0,Rail,San Francisco,Atlanta,2025-12-24 16:12:00,1775.89,7.62,8285.69,437.81,53.28,0.0,155.08
SHP001840,DHL,0,Rail,Atlanta,Boston,2025-01-28 02:19:00,1327.19,4.18,21854.13,424.95,39.82,0.0,241.19
SHP001841,DHL,0,Air,Boston,Dallas,2025-03-26 14:00:00,1596.36,1.81,19983.28,289.99,159.64,0.0,798.76
SHP001842,XPO Logistics,0,Rail,Chicago,Dallas,2025-06-07 02:11:00,502.52,7.31,27130.38,317.0,15.08,0.0,242.17
SHP001843,Schneider,0,Rail,Miami,Tampa,2025-05-06 04:43:00,359.19,5.23,5277.95,40.27,10.78,0.0,60.18
SHP001844,XPO Logistics,FTL,Road,Chicago,Dallas,2025-10-09 21:25:00,656.41,2.57,23758.01,45.52,0.0,984.62,290.09
SHP001845,UPS,0,Ocean,Miami,Boston,2025-08-26 22:15:00,3732.37,5.85,39490.45,281.01,746.47,0.0,309.42
SHP001846,Schneider,0,Ocean,Chicago,Dallas,2025-03-10 12:49:00,5655.78,9.16,4242.19,487.96,1131.16,0.0,190.88
SHP001847,Schneider,0,Air,Miami,San Francisco,2025-07-21 17:04:00,1072.9,1.98,26169.62,13.32,107.29,0.0,791.62
SHP001848,XPO Logistics,0,Ocean,Tampa,Chicago,2025-11-08 05:49:00,6576.94,13.8,11489.58,31.74,1315.39,0.0,254.76
SHP001849,C.H. Robinson,0,Air,Atlanta,Chicago,2025-09-14 00:39:00,738.75,3.63,27597.96,125.7,73.88,0.0,736.65
SHP001850,UPS,LTL,Road,Chicago,San Francisco,2025-04-19 09:27:00,125.44,4.22,5788.22,202.86,0.0,188.16,72.94
SHP001851,J.B. Hunt,0,Air,Miami,Atlanta,2025-04-03 13:09:00,1281.75,1.26,26949.64,485.36,128.18,0.0,859.43
SHP001852,C.H. Robinson,0,Air,Miami,Atlanta,2025-09-04 01:16:00,774.43,2.59,17255.31,223.9,77.44,0.0,538.71
SHP001853,UPS,0,Rail,Chicago,San Francisco,2025-12-16 16:53:00,606.64,6.78,19667.6,272.16,18.2,0.0,187.67
SHP001854,C.H. Robinson,0,Ocean,New York,Dallas,2025-12-18 23:06:00,2785.71,6.0,3893.46,357.35,557.14,0.0,103.04
SHP001855,FedEx,LTL,Road,Atlanta,New York,2025-07-16 21:29:00,275.67,4.22,3995.21,208.47,45.95,0.0,73.03
SHP001856,J.B. Hunt,0,Ocean,Miami,Dallas,2025-01-28 09:27:00,4018.83,10.09,4474.49,155.51,803.77,0.0,142.94
SHP001857,UPS,FTL,Road,Atlanta,Boston,2025-06-21 17:23:00,813.29,4.08,11805.86,230.59,135.55,0.0,183.12
SHP001858,DHL,0,Rail,Miami,San Francisco,2025-07-16 21:05:00,509.52,2.47,1410.36,448.48,15.29,0.0,36.76
SHP001859,Old Dominion,FTL,Road,San Francisco,New York,2025-11-11 23:55:00,292.31,1.56,11544.26,64.58,48.72,0.0,138.83
SHP001860,Old Dominion,0,Ocean,Tampa,San Francisco,2025-05-25 01:07:00,5294.47,3.65,5801.0,322.73,1058.89,0.0,187.84
SHP001861,J.B. Hunt,0,Ocean,Atlanta,Tampa,2025-11-03 21:23:00,3047.45,17.57,22518.28,128.75,609.49,0.0,204.01
SHP001862,J.B. Hunt,0,Ocean,Atlanta,Miami,2025-06-01 00:34:00,5381.21,4.56,21688.21,219.14,1076.24,0.0,269.88
SHP001863,Schneider,0,Rail,San Francisco,Chicago,2025-08-02 00:28:00,628.6,5.23,34917.68,499.45,18.86,0.0,310.77
SHP001864,FedEx,0,Air,Tampa,Atlanta,2025-02-27 11:46:00,1940.96,1.92,9395.68,129.29,194.1,0.0,673.15
SHP001865,DHL,0,Ocean,Dallas,New York,2025-02-13 17:06:00,4095.91,10.08,36595.67,184.78,819.18,0.0,305.86
SHP001866,XPO Logistics,0,Rail,Boston,Dallas,2025-05-21 11:29:00,797.51,3.68,33546.5,325.74,23.93,0.0,308.25
SHP001867,DHL,0,Ocean,Tampa,New York,2025-06-17 11:02:00,5106.27,9.35,32807.21,20.14,1021.25,0.0,317.22
SHP001868,FedEx,FTL,Road,New York,Dallas,2025-06-04 13:25:00,1051.42,3.2,16230.88,249.09,175.24,0.0,246.42
SHP001869,UPS,0,Rail,San Francisco,Miami,2025-12-01 23:56:00,1267.86,1.09,34926.3,223.92,38.04,0.0,342.8
SHP001870,J.B. Hunt,0,Ocean,New York,Boston,2025-04-09 18:16:00,3072.25,5.04,17858.88,248.67,614.45,0.0,181.46
SHP001871,C.H. Robinson,0,Rail,Tampa,Dallas,2025-10-21 15:13:00,845.83,5.75,17125.41,480.75,25.37,0.0,179.29
SHP001872,C.H. Robinson,0,Air,Chicago,Dallas,2025-09-14 21:02:00,1918.05,3.33,4819.56,199.25,191.81,0.0,575.9
SHP001873,FedEx,0,Rail,San Francisco,Chicago,2025-01-03 13:13:00,738.96,4.99,34513.98,40.09,22.17,0.0,313.06
SHP001874,Schneider,0,Ocean,Chicago,Dallas,2025-05-17 14:38:00,1044.31,20.71,8907.58,334.71,208.86,0.0,75.87
SHP001875,J.B. Hunt,LTL,Road,Dallas,Tampa,2025-04-24 02:39:00,674.31,5.04,1382.13,65.76,112.38,0.0,94.74
SHP001876,C.H. Robinson,0,Ocean,Miami,Atlanta,2025-11-01 10:34:00,4676.14,22.82,16892.41,164.14,935.23,0.0,224.75
SHP001877,Old Dominion,0,Ocean,Tampa,Dallas,2025-06-24 10:22:00,5050.17,22.47,33558.65,497.75,1010.03,0.0,319.3
SHP001878,DHL,0,Rail,Boston,Miami,2025-09-13 06:34:00,236.11,1.79,24573.98,410.47,7.08,0.0,208.4
SHP001879,UPS,0,Ocean,San Francisco,Dallas,2025-01-17 21:54:00,2639.33,7.26,31585.54,29.13,527.87,0.0,237.11
SHP001880,Schneider,0,Ocean,Atlanta,Tampa,2025-04-17 23:33:00,3270.37,13.13,22633.77,364.58,654.07,0.0,211.28
SHP001881,Old Dominion,0,Air,San Francisco,Boston,2025-06-11 14:43:00,1258.08,2.64,23622.33,274.26,125.81,0.0,786.97
SHP001882,FedEx,LTL,Road,Chicago,Atlanta,2025-08-09 13:48:00,786.56,1.74,983.79,60.52,131.09,0.0,104.23
SHP001883,C.H. Robinson,0,Air,Boston,New York,2025-07-12 17:08:00,906.37,2.25,33697.49,350.95,90.64,0.0,900.54
SHP001884,DHL,LTL,Road,Miami,New York,2025-02-26 18:18:00,957.4,2.27,4135.84,197.45,159.57,0.0,156.25
SHP001885,XPO Logistics,0,Rail,Miami,San Francisco,2025-07-29 11:48:00,507.0,1.43,23841.19,494.62,15.21,0.0,216.08
SHP001886,Schneider,0,Ocean,San Francisco,Chicago,2025-07-05 20:06:00,1751.22,3.03,31291.5,127.04,350.24,0.0,208.99
SHP001887,Old Dominion,0,Ocean,Dallas,Boston,2025-07-26 15:48:00,6722.33,17.49,37854.1,205.05,1344.47,0.0,390.94
SHP001888,FedEx,0,Air,Boston,New York,2025-04-01 12:18:00,2087.32,2.13,25408.25,225.35,208.73,0.0,1030.0
SHP001889,UPS,0,Air,Boston,Atlanta,2025-03-30 21:58:00,809.31,2.28,21379.08,405.49,80.93,0.0,629.91
SHP001890,FedEx,0,Ocean,Miami,Dallas,2025-07-30 06:40:00,6016.41,16.6,4978.79,360.59,1203.28,0.0,205.39
SHP001891,C.H. Robinson,0,Rail,Chicago,Atlanta,2025-11-14 16:05:00,1000.49,7.26,36834.9,28.52,30.01,0.0,344.7
SHP001892,Schneider,FTL,Road,Dallas,New York,2025-08-30 21:05:00,993.74,0.47,15003.2,271.61,165.62,0.0,229.53
SHP001893,XPO Logistics,FTL,Road,Dallas,Boston,2025-08-23 11:46:00,220.32,4.54,830.01,85.13,36.72,0.0,25.93
SHP001894,J.B. Hunt,0,Rail,Boston,Atlanta,2025-04-13 10:08:00,1129.27,6.0,36707.4,353.04,33.88,0.0,350.12
SHP001895,Old Dominion,LTL,Road,Dallas,Atlanta,2025-05-06 21:38:00,822.55,2.52,162.65,60.96,137.09,0.0,100.33
SHP001896,Schneider,0,Rail,Chicago,San Francisco,2025-09-14 20:07:00,1055.29,5.73,16989.21,365.61,31.66,0.0,188.68
SHP001897,FedEx,0,Rail,Dallas,San Francisco,2025-02-05 00:47:00,1034.98,1.52,8084.64,420.16,31.05,0.0,116.43
SHP001898,C.H. Robinson,0,Ocean,Boston,Miami,2025-07-17 02:50:00,5936.85,21.68,5143.51,495.12,1187.37,0.0,203.82
SHP001899,FedEx,0,Air,New York,Miami,2025-11-07 20:34:00,865.4,0.54,39898.21,141.26,86.54,0.0,1014.31
SHP001900,C.H. Robinson,0,Ocean,Boston,Miami,2025-01-31 09:51:00,5510.15,5.89,23419.03,452.11,1102.03,0.0,282.4
SHP001901,C.H. Robinson,FTL,Road,Miami,Atlanta,2025-11-19 20:28:00,418.21,4.1,7922.19,312.77,69.7,0.0,112.68
SHP001902,DHL,LTL,Road,Chicago,Boston,2025-10-24 03:46:00,436.92,1.46,3234.84,90.24,72.82,0.0,84.78
SHP001903,XPO Logistics,0,Air,Miami,Atlanta,2025-06-23 04:58:00,2735.17,1.89,10188.53,224.76,273.52,0.0,887.56
SHP001904,UPS,0,Ocean,Dallas,Chicago,2025-02-19 10:41:00,2904.02,18.38,38863.19,219.58,580.8,0.0,281.44
SHP001905,J.B. Hunt,0,Ocean,Boston,Miami,2025-05-06 08:21:00,6957.75,14.45,6710.81,345.62,1391.55,0.0,242.29
SHP001906,J.B. Hunt,0,Ocean,Atlanta,Boston,2025-08-19 22:16:00,4350.76,16.31,35642.65,220.78,870.15,0.0,308.74
SHP001907,Schneider,LTL,Road,Chicago,Atlanta,2025-04-24 11:36:00,1086.35,4.57,4962.76,302.01,181.06,0.0,179.99
SHP001908,J.B. Hunt,0,Air,San Francisco,Miami,2025-03-23 18:40:00,1179.07,3.94,26860.37,22.88,117.91,0.0,831.97
SHP001909,DHL,0,Ocean,Boston,Atlanta,2025-05-31 04:47:00,2949.66,15.71,2725.16,12.92,589.93,0.0,102.12
SHP001910,XPO Logistics,0,Rail,San Francisco,Boston,2025-07-16 08:40:00,920.04,3.33,17812.8,132.08,27.6,0.0,188.5
SHP001911,C.H. Robinson,LTL,Road,San Francisco,New York,2025-05-13 11:46:00,239.43,4.21,5218.53,100.88,39.91,0.0,80.92
SHP001912,Schneider,0,Ocean,Chicago,Dallas,2025-11-26 04:37:00,2896.92,15.02,3353.06,74.58,579.38,0.0,103.67
SHP001913,Old Dominion,0,Air,Miami,Boston,2025-09-06 20:10:00,497.76,3.34,30220.16,376.9,49.78,0.0,728.84
SHP001914,Schneider,0,Rail,Boston,Dallas,2025-01-08 21:04:00,1346.12,5.69,19341.18,321.5,40.38,0.0,222.04
SHP001915,UPS,0,Rail,San Francisco,New York,2025-04-25 04:17:00,261.38,5.35,31226.17,250.68,7.84,0.0,262.88
SHP001916,FedEx,0,Rail,Atlanta,Dallas,2025-08-24 18:58:00,772.02,2.94,25890.68,346.71,23.16,0.0,245.73
SHP001917,UPS,0,Rail,Dallas,Chicago,2025-12-07 01:25:00,1593.55,3.4,30906.01,281.12,47.81,0.0,326.93
SHP001918,UPS,0,Air,New York,Dallas,2025-10-11 17:54:00,2683.66,2.35,20946.38,289.36,268.37,0.0,1089.84
SHP001919,XPO Logistics,FTL,Road,Dallas,New York,2025-04-04 22:59:00,911.71,5.8,3405.75,27.66,151.95,0.0,106.99
SHP001920,J.B. Hunt,0,Rail,Boston,New York,2025-01-21 19:17:00,1700.08,4.71,24788.67,241.73,51.0,0.0,283.31
SHP001921,XPO Logistics,LTL,Road,New York,Chicago,2025-02-01 06:14:00,157.71,4.67,7510.16,156.54,26.29,0.0,94.03
SHP001922,UPS,0,Ocean,Boston,Tampa,2025-10-02 01:20:00,2796.79,20.43,3358.11,440.67,559.36,0.0,100.69
SHP001923,XPO Logistics,0,Rail,Boston,Tampa,2025-08-15 02:30:00,610.66,5.15,37471.77,339.38,18.32,0.0,330.31
SHP001924,UPS,LTL,Road,Boston,Chicago,2025-10-25 13:55:00,526.59,4.21,3538.2,139.35,87.77,0.0,98.57
SHP001925,Old Dominion,0,Ocean,Dallas,Atlanta,2025-11-22 19:48:00,7975.12,18.52,25966.44,178.29,1595.02,0.0,369.09
SHP001926,Old Dominion,FTL,Road,Miami,San Francisco,2025-11-20 05:21:00,106.53,0.43,22390.16,381.25,17.75,0.0,232.42
SHP001927,J.B. Hunt,0,Air,San Francisco,Chicago,2025-09-30 07:21:00,1750.92,3.44,1820.35,184.01,175.09,0.0,474.14
SHP001928,Schneider,0,Air,Boston,Tampa,2025-04-04 15:00:00,940.09,2.07,3358.87,477.11,94.01,0.0,302.2
SHP001929,C.H. Robinson,0,Ocean,Boston,New York,2025-04-02 02:48:00,2174.42,22.29,17322.78,492.78,434.88,0.0,151.85
SHP001930,DHL,0,Air,New York,Boston,2025-08-15 10:40:00,1795.96,3.76,711.29,374.37,179.6,0.0,463.22
SHP001931,J.B. Hunt,0,Rail,New York,Boston,2025-04-29 06:19:00,1644.88,1.98,4296.97,212.86,49.35,0.0,116.62
SHP001932,XPO Logistics,0,Air,Boston,Tampa,2025-12-17 09:59:00,2820.93,2.4,21334.53,71.42,282.09,0.0,1131.92
SHP001933,DHL,0,Rail,Atlanta,New York,2025-04-09 12:50:00,201.26,6.67,3959.2,317.29,6.04,0.0,41.74
SHP001934,C.H. Robinson,0,Rail,Chicago,Dallas,2025-09-22 15:41:00,1663.39,2.46,26778.28,40.27,49.9,0.0,297.4
SHP001935,DHL,0,Air,Dallas,Chicago,2025-08-30 09:23:00,1930.14,1.07,29570.17,151.31,193.01,0.0,1073.94
SHP001936,Old Dominion,0,Air,Atlanta,Miami,2025-07-01 23:20:00,1551.16,2.6,7265.3,371.08,155.12,0.0,533.1
SHP001937,C.H. Robinson,0,Air,Miami,San Francisco,2025-07-21 13:00:00,1117.13,2.82,6752.18,344.37,111.71,0.0,414.33
SHP001938,XPO Logistics,FTL,Road,Atlanta,Miami,2025-08-22 08:01:00,197.42,2.7,10264.64,374.44,32.9,0.0,118.44
SHP001939,C.H. Robinson,0,Rail,San Francisco,Chicago,2025-07-11 00:20:00,619.26,7.17,35726.9,99.02,18.58,0.0,316.78
SHP001940,XPO Logistics,0,Ocean,Atlanta,San Francisco,2025-10-14 23:12:00,5103.84,3.93,15965.72,356.95,1020.77,0.0,232.94
SHP001941,Schneider,0,Ocean,San Francisco,Tampa,2025-02-08 07:10:00,5445.67,15.74,11660.36,189.63,1089.13,0.0,221.67
SHP001942,Old Dominion,0,Ocean,Boston,Tampa,2025-12-04 12:44:00,1272.1,17.82,20403.61,354.67,254.42,0.0,140.18
SHP001943,UPS,0,Rail,San Francisco,Atlanta,2025-10-28 12:03:00,598.31,3.27,13701.51,13.85,17.95,0.0,139.53
SHP001944,DHL,FTL,Road,San Francisco,Atlanta,2025-05-26 03:30:00,442.21,4.87,35943.29,259.59,73.7,0.0,394.81
SHP001945,XPO Logistics,FTL,Road,Miami,Boston,2025-03-19 18:19:00,573.83,0.43,35228.57,7.49,0.0,860.75,398.19
SHP001946,J.B. Hunt,FTL,Road,Dallas,Chicago,2025-12-05 08:35:00,1136.46,3.06,14006.41,462.18,189.41,0.0,230.98
SHP001947,Schneider,LTL,Road,New York,Boston,2025-12-31 23:20:00,78.05,3.59,5556.99,110.44,13.01,0.0,64.94
SHP001948,Old Dominion,0,Ocean,Dallas,New York,2025-06-14 14:14:00,3716.66,16.35,29221.68,1.36,743.33,0.0,257.61
SHP001949,J.B. Hunt,0,Air,Atlanta,New York,2025-12-13 22:16:00,2829.5,1.08,9726.43,132.47,282.95,0.0,901.9
SHP001950,FedEx,LTL,Road,New York,Miami,2025-07-22 15:51:00,93.49,0.96,9865.55,158.29,15.58,0.0,109.87
SHP001951,Schneider,FTL,Road,Tampa,Atlanta,2025-01-17 16:55:00,182.6,0.87,28918.67,427.43,30.43,0.0,303.79
SHP001952,UPS,0,Ocean,San Francisco,Atlanta,2025-06-20 20:04:00,2427.14,2.46,9312.06,29.2,485.43,0.0,119.37
SHP001953,Old Dominion,LTL,Road,Chicago,Boston,2025-02-14 18:59:00,168.9,2.73,2414.7,258.46,28.15,0.0,44.41
SHP001954,J.B. Hunt,0,Rail,New York,Boston,2025-12-17 13:52:00,605.59,7.58,36284.79,283.84,18.17,0.0,320.56
SHP001955,UPS,0,Ocean,Boston,Atlanta,2025-03-19 20:21:00,3158.18,10.39,16768.17,364.06,631.64,0.0,178.59
SHP001956,C.H. Robinson,0,Rail,Atlanta,Dallas,2025-09-28 22:47:00,922.62,7.0,37791.74,168.64,27.68,0.0,348.46
SHP001957,XPO Logistics,FTL,Road,San Francisco,Tampa,2025-07-19 00:00:00,694.8,0.8,8418.53,207.32,115.8,0.0,139.77
SHP001958,Schneider,0,Air,Miami,New York,2025-05-13 07:37:00,856.75,3.57,6752.31,228.37,85.68,0.0,349.23
SHP001959,DHL,0,Ocean,Dallas,Boston,2025-10-22 11:57:00,5042.74,17.22,15631.24,434.68,1008.55,0.0,229.44
SHP001960,FedEx,0,Rail,Chicago,New York,2025-06-07 05:06:00,1109.31,4.08,3156.01,232.88,33.28,0.0,80.71
SHP001961,XPO Logistics,LTL,Road,Atlanta,Tampa,2025-06-11 07:42:00,993.85,3.78,8346.8,247.51,165.64,0.0,202.73
SHP001962,XPO Logistics,0,Rail,San Francisco,New York,2025-08-06 08:14:00,389.54,1.1,12477.17,349.3,11.69,0.0,119.29
SHP001963,C.H. Robinson,0,Air,Tampa,Chicago,2025-08-14 03:53:00,2433.7,1.54,20078.33,211.14,243.37,0.0,1009.99
SHP001964,XPO Logistics,FTL,Road,Dallas,San Francisco,2025-08-13 12:12:00,522.1,1.58,5886.66,99.15,0.0,783.15,100.63
SHP001965,UPS,0,Ocean,New York,Tampa,2025-03-31 16:58:00,914.99,6.36,863.44,314.0,183.0,0.0,31.77
SHP001966,Schneider,0,Rail,Dallas,Tampa,2025-09-08 23:38:00,706.2,7.81,8151.82,173.57,21.19,0.0,100.52
SHP001967,Schneider,0,Air,Miami,New York,2025-04-18 02:51:00,1266.17,0.53,33648.71,16.97,126.62,0.0,989.52
SHP001968,FedEx,0,Ocean,San Francisco,Atlanta,2025-02-27 14:01:00,7551.35,21.63,21653.12,272.25,1510.27,0.0,334.81
SHP001969,J.B. Hunt,0,Ocean,Miami,Dallas,2025-02-21 11:23:00,5403.33,10.52,26065.28,23.34,1080.67,0.0,292.43
SHP001970,C.H. Robinson,FTL,Road,San Francisco,New York,2025-02-13 20:41:00,112.15,2.88,22210.08,444.02,18.69,0.0,231.07
SHP001971,DHL,0,Ocean,Tampa,Dallas,2025-11-28 10:02:00,1284.95,20.1,8796.87,197.65,256.99,0.0,82.53
SHP001972,DHL,0,Rail,Chicago,Atlanta,2025-01-05 04:33:00,706.56,3.8,6444.57,252.28,21.2,0.0,86.88
SHP001973,XPO Logistics,0,Rail,Boston,Miami,2025-01-20 01:38:00,1482.63,4.09,19879.24,424.54,44.48,0.0,233.17
SHP001974,DHL,0,Air,Atlanta,San Francisco,2025-08-01 05:26:00,2206.36,2.22,10678.98,442.58,220.64,0.0,765.17
SHP001975,UPS,0,Rail,Chicago,Miami,2025-12-09 05:23:00,1123.23,2.55,11130.23,401.76,33.7,0.0,145.2
SHP001976,Schneider,0,Rail,Tampa,San Francisco,2025-04-15 09:25:00,270.63,7.94,5648.89,398.24,8.12,0.0,58.72
SHP001977,Old Dominion,0,Air,Atlanta,Tampa,2025-01-14 10:01:00,1365.89,2.22,35285.7,207.04,136.59,0.0,1047.19
SHP001978,DHL,LTL,Road,Miami,Tampa,2025-11-03 23:33:00,668.12,0.53,173.12,123.16,111.35,0.0,81.91
